species_id,species_name,habitat,population_size,habitat_fragmentation,climate_vulnerability,illegal_hunting_pressure,conservation_efforts_index,breeding_program_exists,legal_protection,iucn_category,iucn_category_code
649,Jaguar mont,River,978,0.6054117575075872,0.4593314408005428,0.34719216756221194,0.7624445219391001,0,0,Vulnerable,3
650,Parrot mont,River,9081,0.4331631113151664,0.7521286995435712,0.7941823453171836,0.9003122395744909,1,1,Vulnerable,3
651,Toucan virid,Floor,7985,0.7743026829445951,0.9055388379289011,0.6252161250314382,0.6648179907162709,0,0,Critically Endangered,5
652,Morpho aure,Canopy,23068,0.8525849549383427,0.8353725302842461,0.937639779957902,0.10521955523816973,0,0,Critically Endangered,5
653,Toucan azul,Canopy,5189,0.5416464182167599,0.19688787177568357,0.679704778576834,0.672019762180535,1,0,Vulnerable,3
654,Parrot aure,Canopy,3882,0.7582672920560591,0.4411505522306324,0.5701816317546939,0.6354279207029719,0,0,Vulnerable,3
655,Jaguar virid,Floor,13866,0.30690451319457,0.199411597758535,0.6101960089858345,0.8057639182933313,0,0,Least Concern,2
656,Toucan mont,Floor,5331,0.4149712154000782,0.2644718166671908,0.9423714394684146,0.8252486666521809,0,1,Least Concern,2
657,Sloth virid,Floor,10397,0.712777676216831,0.5035469815118861,0.7882009298667061,0.8682030757789789,0,0,Endangered,4
658,Toucan flor,Floor,10407,0.38621199281703067,0.06810902472352254,0.024041237366437818,0.41413151457909836,0,1,Least Concern,2
659,Parrot virid,Floor,21906,0.5885049351589888,0.2181743295932732,0.5341396961356972,0.6978643953521443,0,1,Least Concern,2
660,Toucan aure,River,9140,0.18537277908251149,0.9353781613071173,0.6883384115465648,0.26825035892231075,1,0,Endangered,4
661,Toucan azul,Canopy,6984,0.599771314970498,0.466116292658489,0.748698478439155,0.9993362799835043,0,0,Vulnerable,3
662,Jaguar flor,Canopy,1505,0.8615137072268936,0.4453865259778722,0.21314211931393667,0.17533424137685993,0,1,Endangered,4
663,Jaguar aure,Canopy,1240,0.8686396398234256,0.014567154751278899,0.8671773544513522,0.01011443166083581,0,1,Critically Endangered,5
664,Sloth mont,Canopy,1686,0.7243444063295397,0.24739974705834578,0.9558431471751637,0.148808714518176,0,0,Critically Endangered,5
665,Morpho flor,Canopy,1895,0.745753379076126,0.8662924359821813,0.23671530584486977,0.7758722895441267,1,1,Critically Endangered,5
666,Morpho azul,Canopy,10167,0.5579274451507007,0.16462842825866875,0.8826154575172458,0.4467836765082115,0,1,Endangered,4
667,Sloth flor,Canopy,13518,0.5846680901658248,0.41512493953472107,0.09697876251609538,0.4475002478104283,0,0,Vulnerable,3
668,Jaguar virid,Canopy,7560,0.133650581410518,0.014330905867001253,0.055706836115245184,0.9550229196116685,0,1,Least Concern,2
669,Morpho virid,River,17671,0.4438591884213011,0.47833548167055584,0.12922380010274936,0.9196349080280742,1,0,Least Concern,2
670,Jaguar aure,Canopy,47412,0.4507762838863638,0.021021106726217154,0.057741079467035994,0.3111947378040092,1,0,Least Concern,2
671,Jaguar azul,River,17158,0.9584978356677402,0.8196095530657999,0.8450122371557759,0.20905812878086616,0,1,Critically Endangered,5
672,Parrot flor,Floor,11880,0.43108686262328944,0.8248537674871036,0.05905014445827195,0.8484822099337397,0,1,Least Concern,2
673,Parrot aure,Canopy,7613,0.5493426449027576,0.7877421883023699,0.2716641913636555,0.9060190710443632,0,0,Vulnerable,3
674,Morpho aure,Floor,5967,0.5332513992791025,0.2833640688911182,0.10375634353585639,0.5415969227984869,0,0,Least Concern,2
675,Toucan azul,Floor,891,0.6367617170443272,0.8372372182218181,0.29542203631376496,0.6294237111171005,0,1,Endangered,4
676,Jaguar virid,Floor,5107,0.7482328313318959,0.5429981326052693,0.09055946760092048,0.2569142846922934,1,1,Vulnerable,3
677,Parrot mont,River,24104,0.22504187617087212,0.37380810886700244,0.668003250743014,0.8008026879785246,0,1,Least Concern,2
678,Toucan aure,Floor,16513,0.5287244190984357,0.625329959704233,0.13332681634257515,0.6321224284490231,1,1,Least Concern,2
679,Sloth azul,Floor,2444,0.8259177073160304,0.012341046060374006,0.8518459258388879,0.5035135112979966,0,1,Critically Endangered,5
680,Parrot virid,Floor,6294,0.46311471383751146,0.14296087760075216,0.817191050726641,0.060108556078395825,0,0,Vulnerable,3
681,Parrot aure,Canopy,16977,0.278457546373573,0.7422935381702628,0.01366168547060942,0.9159349625111537,0,0,Least Concern,2
682,Parrot virid,Canopy,707,0.6547090753562991,0.244161608716153,0.8957263555151146,0.615451420384406,0,0,Endangered,4
683,Sloth azul,River,4910,0.823767395799123,0.5980091173287496,0.02894431674336706,0.19269109469296797,0,1,Endangered,4
684,Toucan aure,River,19104,0.06314029292739132,0.38510260282302966,0.23964578495755662,0.6063861169830528,0,1,Least Concern,2
685,Sloth flor,Canopy,5183,0.7767904834072271,0.8548057787992615,0.03238913777599506,0.6774633542399734,0,0,Endangered,4
686,Jaguar aure,River,817,0.8216479329617712,0.9524153059966436,0.335843487039316,0.5257703366832255,0,0,Critically Endangered,5
687,Parrot azul,Canopy,7830,0.4615229275886068,0.8835647283701904,0.5138665257132716,0.7181017379560225,0,0,Least Concern,2
688,Sloth aure,Floor,19796,0.9833056568184674,0.27061999469359665,0.7966448690151381,0.5814539479286243,0,0,Endangered,4
689,Jaguar flor,Floor,8932,0.7867083407073091,0.19416286904608226,0.33798155046983613,0.9477695820321482,0,0,Vulnerable,3
690,Toucan flor,River,2575,0.7736625648956658,0.474434893620735,0.7054900246731167,0.053697078599306836,0,0,Critically Endangered,5
691,Jaguar azul,Canopy,4858,0.7478385744120718,0.007334150836180275,0.18750445711898034,0.1062457084695605,0,0,Endangered,4
692,Morpho virid,Canopy,5990,0.150608103218274,0.025809392863181735,0.7505984567441264,0.17367163695433985,0,0,Vulnerable,3
693,Toucan virid,River,8667,0.2172308864530108,0.5532906396230001,0.23599660590923754,0.6901710706043321,1,0,Least Concern,2
694,Parrot mont,Canopy,14254,0.463990131464425,0.520449404165286,0.14354475594376792,0.6455958727498087,1,0,Least Concern,2
695,Morpho azul,Floor,1051,0.26400434995946587,0.99458198903526,0.1854088503740543,0.892058860209694,0,1,Vulnerable,3
696,Parrot aure,River,22051,0.41524097233404045,0.2018418353637581,0.18206312888185539,0.7328774528838984,0,0,Least Concern,2
697,Sloth azul,River,133,0.8884641099229207,0.2581039291604684,0.5128628793769912,0.5083554875645923,0,1,Endangered,4
698,Parrot mont,Canopy,4631,0.8243268918792692,0.11354064232628669,0.8447975811881461,0.9918317924636303,1,1,Critically Endangered,5
699,Morpho flor,River,288,0.6300398784799822,0.9175430096537447,0.07960507699250563,0.26610795616929916,0,0,Critically Endangered,5
700,Morpho azul,Canopy,5001,0.8581203942511035,0.7778112444584507,0.7069563184934227,0.833191659785454,0,0,Critically Endangered,5
701,Morpho virid,Canopy,7471,0.7837723890172492,0.8223391114568475,0.6543464596528576,0.42679037219391935,1,1,Critically Endangered,5
702,Parrot azul,Canopy,7177,0.4289849318408905,0.9027637879645087,0.8725199518293624,0.6487351388757342,0,1,Vulnerable,3
703,Sloth mont,Canopy,1820,0.20106515204994513,0.5248999867258383,0.24414756050690722,0.727268470452434,0,1,Least Concern,2
704,Parrot flor,Canopy,10387,0.5142010400093392,0.4511931914507237,0.4501098586850296,0.6337540871903363,0,1,Least Concern,2
705,Parrot mont,River,468,0.7362288825285501,0.3303914736656165,0.9258273744435174,0.14050730310859327,0,0,Critically Endangered,5
706,Toucan azul,Floor,14360,0.436419598729593,0.5892146143478555,0.6599934501353172,0.44295101074793275,1,0,Vulnerable,3
707,Parrot flor,Floor,29317,0.6667719097838972,0.4542783967898225,0.3887684128615969,0.5614383779331243,1,0,Least Concern,2
708,Jaguar mont,River,4161,0.09432742629104363,0.4515655866055751,0.13141238285526846,0.8490437591785968,0,0,Least Concern,2
709,Sloth aure,River,7292,0.7480047363714034,0.9369278637311389,0.26248500790059104,0.4436457487985723,0,0,Critically Endangered,5
710,Sloth flor,Floor,4772,0.812713619893062,0.9840315142791302,0.5812154774893833,0.9187473048042515,0,1,Critically Endangered,5
711,Sloth aure,Floor,77,0.7068378557805411,0.7964843893295808,0.7181679475605137,0.4403742230252107,0,0,Critically Endangered,5
712,Toucan flor,Floor,4885,0.9672635875263655,0.7567580902469283,0.12442188685189348,0.5487798592630116,0,0,Critically Endangered,5
713,Morpho aure,Floor,15698,0.8266520574606404,0.6805581617791014,0.599597260044054,0.796285682942801,0,1,Vulnerable,3
714,Parrot aure,Floor,9073,0.9030937278765383,0.1660748523335137,0.550351278838751,0.5830676844221436,0,1,Vulnerable,3
715,Morpho virid,Canopy,1077,0.933571083457648,0.059105820875654524,0.513955446690708,0.9602180723828246,0,0,Vulnerable,3
716,Toucan aure,River,18792,0.8013479918738086,0.6907263151132631,0.690123117682008,0.6603358305141276,0,1,Endangered,4
717,Sloth mont,Canopy,7583,0.6742588420064991,0.728786222256576,0.8374495950834618,0.522709454067601,0,1,Critically Endangered,5
718,Morpho virid,Floor,18444,0.005718581360789288,0.046972991098139794,0.3229896831768684,0.023591967780795864,0,0,Least Concern,2
719,Jaguar virid,Floor,8690,0.4658257532231247,0.9280517502288481,0.8890121901109594,0.41373289758032983,0,0,Endangered,4
720,Jaguar azul,Floor,8212,0.571162298622361,0.09114063944467754,0.1606336126185507,0.29924841926016044,0,0,Vulnerable,3
721,Parrot aure,Canopy,1122,0.3040302724479996,0.2859005337712024,0.17302386975116435,0.7481056678874892,0,0,Least Concern,2
722,Morpho azul,Canopy,1841,0.31810444690347206,0.6723898127987045,0.2667720636239239,0.20827767515354578,0,0,Least Concern,2
723,Parrot azul,Floor,35774,0.9611594157101652,0.16987259440447633,0.11953086954707781,0.20522008729407182,0,1,Vulnerable,3
724,Jaguar mont,Canopy,2604,0.8917108652027459,0.05541588844224443,0.23031922468287758,0.18951904323737678,0,1,Endangered,4
725,Parrot flor,Canopy,37931,0.8491790055017042,0.3311464891641498,0.1064117629028446,0.12561561315623593,0,1,Vulnerable,3
726,Parrot flor,Floor,7601,0.4060118017061106,0.7659715748551791,0.8217524169853904,0.3110070036708874,0,1,Endangered,4
727,Toucan aure,Canopy,1469,0.013698550408914545,0.41367867898526034,0.1389689918866246,0.8859221144434251,1,1,Least Concern,2
728,Parrot aure,River,1055,0.08022224645571407,0.6529729219079393,0.7472975575598568,0.774928472305955,0,0,Vulnerable,3
729,Toucan mont,River,2352,0.31219636821760366,0.5796190972281366,0.04791386791333374,0.7352512163067935,0,0,Least Concern,2
730,Sloth azul,River,25998,0.015742912995676983,0.02221848202558041,0.9485203275139151,0.7973368056499627,0,1,Least Concern,2
731,Morpho virid,River,5356,0.017149781915198115,0.9885399870457067,0.7111600875277662,0.26941788932957167,0,0,Endangered,4
732,Jaguar virid,Floor,5042,0.916603301642411,0.041428088819387754,0.006796548586111784,0.8874416907524878,0,0,Vulnerable,3
733,Jaguar flor,Floor,3767,0.7061585021190541,0.967802737648485,0.763856500200214,0.1373033751416044,0,1,Critically Endangered,5
734,Morpho virid,Floor,1600,0.30895599006815266,0.5498641783643982,0.5140819207661853,0.33634572671558194,0,1,Least Concern,2
735,Morpho virid,River,6701,0.13264457760095316,0.9631590270650665,0.7793651703351198,0.5867481189673429,0,0,Vulnerable,3
736,Toucan virid,River,1403,0.5116357178950771,0.11475359941383545,0.5224968088905885,0.10290508834200063,0,1,Vulnerable,3
737,Toucan aure,Canopy,18057,0.005346160854364457,0.4904085191855132,0.6410248576353547,0.7301301877764249,0,0,Least Concern,2
738,Parrot flor,Canopy,4636,0.938413743858144,0.16950409186605864,0.7863316553950405,0.38724604820347497,1,1,Critically Endangered,5
739,Sloth virid,River,4706,0.4148151193889472,0.05097487702244241,0.4051080545878567,0.7844056656084001,0,0,Least Concern,2
740,Toucan azul,River,6434,0.40233495523733276,0.6175291150623116,0.002708149820452088,0.49289628558460274,1,1,Least Concern,2
741,Toucan aure,River,5882,0.3905936075817822,0.20778342096169145,0.8499464959451885,0.18087452442533636,1,0,Vulnerable,3
742,Jaguar aure,River,52713,0.06932833038776476,0.587697018287546,0.3808903626246626,0.7347618113553444,0,1,Least Concern,2
743,Morpho mont,Canopy,7892,0.6383222397918266,0.11236448194898563,0.49604272601658306,0.25214395583894356,0,0,Vulnerable,3
744,Jaguar azul,River,933,0.7330036196283534,0.33198647143270277,0.007766642153968717,0.4908103012680428,0,0,Endangered,4
745,Morpho virid,Canopy,9346,0.6761253975882903,0.7816325580532472,0.492092010350098,0.07553326915690761,1,0,Endangered,4
746,Sloth azul,River,1653,0.1384354933293943,0.43705152184218765,0.9864874015717295,0.6178666544120367,1,0,Vulnerable,3
747,Toucan virid,River,324,0.5788401680355926,0.6277454148973364,0.27826766081876964,0.6658577662162772,0,0,Vulnerable,3
748,Jaguar mont,River,35326,0.5694844841722538,0.647457940745546,0.3954182702423781,0.37867420997278356,1,0,Vulnerable,3
749,Parrot mont,Canopy,14861,0.868410787941382,0.8437550439872936,0.6871899964686766,0.9544227803210739,0,1,Critically Endangered,5
750,Parrot flor,Canopy,39184,0.379127658375647,0.3249227944066413,0.8147936675236587,0.8741689214820684,0,1,Least Concern,2
751,Morpho virid,Floor,6508,0.3714859436594342,0.6872955625825176,0.4173916240061003,0.7079409157399947,1,0,Least Concern,2
752,Sloth aure,River,7608,0.6185270587181856,0.9616158070461657,0.30966887040129254,0.7136520744937427,1,1,Vulnerable,3
753,Toucan mont,Floor,1853,0.633072653499513,0.730243334357868,0.9378257999850671,0.25240171494215125,0,0,Critically Endangered,5
754,Morpho flor,Floor,2845,0.46928522732579037,0.48987047671774453,0.6771449666716692,0.656815231088449,1,0,Vulnerable,3
755,Morpho aure,Canopy,18245,0.4430593623304211,0.6307174444919292,0.11902130449314108,0.19820626523551965,1,0,Least Concern,2
756,Jaguar flor,Canopy,4413,0.4941476706378827,0.7396828977631081,0.06892787813464862,0.14400322391982212,1,0,Vulnerable,3
757,Morpho mont,Floor,17543,0.8610452995033119,0.6122757656938724,0.48354985079036905,0.9994678942025802,1,0,Vulnerable,3
758,Jaguar virid,River,12354,0.46116690125391,0.016675813489839153,0.22009006604727244,0.6223759314731742,1,1,Least Concern,2
759,Sloth aure,Canopy,1960,0.9399317919698225,0.19477349768722585,0.2539847533762535,0.4309878726571905,0,0,Endangered,4
760,Parrot azul,River,7091,0.504003763596326,0.810468217215466,0.8776921788278482,0.28816452288395134,1,0,Critically Endangered,5
761,Parrot mont,River,11323,0.9492006931808914,0.2726506473124847,0.08956602431631067,0.6039204436622274,0,0,Vulnerable,3
762,Parrot mont,Floor,2689,0.8328319018690757,0.7315621195611339,0.7153641152288897,0.049593508220086124,1,1,Critically Endangered,5
763,Jaguar virid,Floor,17770,0.3624313226158291,0.3721202152416987,0.27114225338058806,0.09468099050479506,0,1,Least Concern,2
764,Morpho flor,Floor,7880,0.863641421296616,0.5218843281579432,0.7603282214041377,0.032856697740396346,0,1,Critically Endangered,5
765,Sloth aure,Floor,1816,0.11006328420111522,0.0679732998194037,0.7224113844635446,0.49916983326266173,0,1,Vulnerable,3
766,Morpho virid,Canopy,8756,0.9250471753430145,0.18122556104970955,0.007391901444293025,0.6006066291871826,0,1,Vulnerable,3
767,Jaguar mont,Canopy,81598,0.6316435150828916,0.9571969635192346,0.5091354129215991,0.06247976135782085,0,1,Endangered,4
768,Parrot virid,Floor,1641,0.05439074852231118,0.890138053446914,0.13931948237804637,0.7212244674989166,1,0,Vulnerable,3
769,Jaguar flor,Canopy,16979,0.6442567236508115,0.6522751108990502,0.8662270305786768,0.2303950715145644,1,1,Endangered,4
770,Parrot azul,Floor,2333,0.9742476541447561,0.4596445973857374,0.8715858828624066,0.6852014537698661,0,0,Critically Endangered,5
771,Jaguar flor,River,15260,0.06980065461462892,0.6757612928952238,0.41834580749375805,0.9818971400352456,1,1,Least Concern,2
772,Morpho flor,River,13274,0.5546877097800863,0.618610289093939,0.44439561845108055,0.6911058700538512,1,1,Least Concern,2
773,Morpho azul,River,3583,0.7477943497593724,0.5685522556046121,0.3032829394045271,0.8831930529236085,0,1,Vulnerable,3
774,Toucan aure,Floor,3952,0.8102585866995313,0.05917707186354182,0.716606298960031,0.9481985067430674,0,0,Critically Endangered,5
775,Parrot flor,River,15737,0.41382746532079584,0.6328026106615069,0.3586613630264591,0.48675104835231553,1,1,Least Concern,2
776,Toucan azul,Canopy,6198,0.204166559168243,0.7689200445711684,0.26779247452263377,0.7023249794197068,0,1,Least Concern,2
777,Toucan flor,River,13133,0.042342278772383835,0.9940816546455755,0.43223105950450824,0.8519692535558417,1,0,Least Concern,2
778,Parrot azul,River,1611,0.5797261570972247,0.011078552594309676,0.09148751838745872,0.3566089128743861,1,0,Vulnerable,3
779,Sloth flor,River,19153,0.4529110702676108,0.7301734533106766,0.7466032046442038,0.2613973165603949,1,1,Endangered,4
780,Toucan aure,Canopy,12419,0.948744395149711,0.5717893159359805,0.012596401271786961,0.9465985727783387,0,1,Vulnerable,3
781,Parrot mont,Floor,23755,0.060604907714909784,0.4340521760809567,0.6444850615205939,0.726303500368818,0,0,Least Concern,2
782,Morpho virid,Canopy,1429,0.6853953434460057,0.12757017457137088,0.18286452675487241,0.21968213337582632,0,0,Vulnerable,3
783,Sloth flor,Floor,8999,0.02496622212005717,0.4090851486348762,0.23240404621441313,0.4490833926761134,0,0,Least Concern,2
784,Parrot azul,Floor,9150,0.17143417671054273,0.3543771829861353,0.6356319986400399,0.7964517695378094,0,0,Least Concern,2
785,Sloth mont,River,4371,0.4535789999228341,0.3028298889787422,0.9929434657829072,0.5470629909184421,0,1,Vulnerable,3
786,Morpho mont,Floor,6143,0.4548724428028682,0.7308796233222077,0.7777174890725507,0.6499520981658891,0,1,Vulnerable,3
787,Morpho virid,Canopy,397,0.6857005429336439,0.7007255212842638,0.22583963222339198,0.7537682020450523,1,1,Critically Endangered,5
788,Jaguar virid,Canopy,13708,0.9102130348677566,0.5890200909809116,0.1760247550411338,0.6220091888089806,0,0,Vulnerable,3
789,Sloth flor,Floor,7980,0.6390321589149208,0.9386648132933723,0.8662328702676704,0.5400793219221958,0,1,Critically Endangered,5
790,Parrot azul,River,604,0.9535350978515088,0.34985438418085446,0.4441839479215043,0.7496142843877734,0,0,Vulnerable,3
791,Jaguar aure,River,11427,0.8816156398779976,0.24380193771017955,0.13705280282815546,0.7275630354322007,0,0,Vulnerable,3
792,Jaguar flor,Canopy,6298,0.5844997955307902,0.6559033130983996,0.8622114233219381,0.6298724001831789,0,0,Vulnerable,3
793,Parrot azul,River,360,0.8337919509188273,0.19881406093740295,0.8160923529142614,0.3597894133819296,1,0,Critically Endangered,5
794,Morpho aure,Floor,34945,0.642577610323634,0.3150105071834246,0.9839063638971636,0.4058120922002716,0,0,Endangered,4
795,Jaguar azul,Floor,29791,0.07855783092372715,0.22460244007488483,0.9097436867126839,0.9704385488840974,1,0,Least Concern,2
796,Morpho azul,Canopy,7202,0.74056472325951,0.06915356771850123,0.8517903386605417,0.11238593229152583,0,0,Critically Endangered,5
797,Morpho azul,Floor,993,0.09490844126734621,0.8274987416356734,0.05257439781100315,0.2685049172528353,1,0,Vulnerable,3
798,Sloth virid,Canopy,14059,0.5940827805697124,0.2545405429216612,0.10441536949811803,0.4924017592043357,1,1,Vulnerable,3
799,Jaguar mont,Floor,6781,0.7026402058582288,0.4730275033430207,0.5689831943041228,0.8367296861437858,1,0,Vulnerable,3
800,Morpho flor,Canopy,3611,0.06652760821085524,0.04331527325431195,0.5314792462818209,0.16367566372972786,1,1,Least Concern,2
801,Jaguar azul,River,6771,0.23079465392653176,0.6993394662526431,0.4579632144895355,0.27695461812460986,1,0,Least Concern,2
802,Jaguar flor,Floor,7400,0.9156722322616498,0.3305610023062908,0.3967893254145842,0.06579821779523898,1,1,Vulnerable,3
803,Parrot virid,Floor,8281,0.6163144922328964,0.74473672782921,0.4312104848643289,0.7059852660508185,0,1,Vulnerable,3
804,Jaguar mont,Canopy,5830,0.24628601881053158,0.4124030604678661,0.5692979341347952,0.23820943547561613,0,1,Least Concern,2
805,Parrot azul,Canopy,9317,0.6906797711480066,0.19575560640562462,0.002076517600081207,0.3886747506709505,0,1,Vulnerable,3
806,Morpho flor,Floor,25110,0.5967764199616896,0.5131750822820359,0.2607087741328522,0.44370144702966785,0,0,Vulnerable,3
807,Parrot aure,Canopy,4508,0.5015756999179484,0.1305045596374398,0.5182797206887111,0.8913139356064557,0,0,Vulnerable,3
808,Toucan mont,Floor,12945,0.9761869749880837,0.44053915987299475,0.7222160986736462,0.4113302903312368,0,0,Critically Endangered,5
809,Sloth aure,River,22495,0.6834537774075089,0.31730547742048654,0.17415669239539633,0.14522501991524905,1,0,Vulnerable,3
810,Sloth aure,Canopy,6097,0.37544110966791266,0.9119595841996332,0.546881173787433,0.524314938340121,1,0,Least Concern,2
811,Morpho flor,Floor,5870,0.800073432076868,0.06092872172071995,0.7144596838857817,0.9629579946486296,0,1,Endangered,4
812,Sloth mont,River,9225,0.8845832929211878,0.694017414105742,0.4446276579139047,0.607685641050811,0,0,Vulnerable,3
813,Sloth aure,River,8960,0.12522055951683142,0.1827511659874359,0.02708113367005105,0.9833872204605726,1,1,Least Concern,2
814,Jaguar aure,Floor,16439,0.2005529778452665,0.31904507433223983,0.4492681584656367,0.8411073089388701,0,1,Least Concern,2
815,Parrot azul,Canopy,6481,0.2162270091277797,0.41551406306206595,0.2964448877441531,0.0359657562134128,1,1,Least Concern,2
816,Morpho azul,Floor,55536,0.6912118093865404,0.9080150893749742,0.9296496077013283,0.6583995953770418,0,1,Critically Endangered,5
817,Jaguar aure,River,623,0.6030395550532833,0.24257826607382516,0.12461338567832736,0.28676687755788366,0,1,Vulnerable,3
818,Toucan mont,Floor,41,0.6189915646985882,0.09130880254467022,0.6524759555072321,0.5596168556447239,0,0,Critically Endangered,5
819,Morpho azul,Canopy,10232,0.940773299689501,0.3186896039905236,0.05271976633450115,0.27934519093122656,1,0,Vulnerable,3
820,Jaguar virid,River,3554,0.775911532807306,0.10467597053553335,0.4461704378126965,0.3488704166052904,0,1,Endangered,4
821,Sloth mont,Floor,2759,0.12793692451178318,0.1285964859605525,0.5539794872200806,0.9231687117541794,0,1,Least Concern,2
822,Sloth virid,Canopy,3748,0.347507082425181,0.5738505979750267,0.29795493131686546,0.2066431848917053,0,1,Least Concern,2
823,Morpho virid,River,2967,0.4353936461757356,0.06090193309949332,0.45507563552038444,0.8741091180258305,0,0,Least Concern,2
824,Toucan aure,Canopy,322,0.3959615887476049,0.030930881393566034,0.16355379453018737,0.030457808070496806,1,1,Vulnerable,3
825,Jaguar azul,River,35600,0.6693086091618792,0.7144141014704978,0.30412384946803617,0.09087653836964837,1,0,Endangered,4
826,Toucan azul,Floor,2504,0.8918931032565626,0.3616470948410445,0.621106324910203,0.8546750413842635,0,0,Critically Endangered,5
827,Parrot azul,Canopy,13253,0.306051463522788,0.12537534923387328,0.3018000558611551,0.6305560309091953,0,0,Least Concern,2
828,Jaguar virid,River,14389,0.5518771364211856,0.25361277085970824,0.8997430784088717,0.7472361380395502,0,0,Vulnerable,3
829,Morpho azul,Canopy,26497,0.7894094219135857,0.642086507352399,0.6284069576409897,0.20941767082185425,1,0,Critically Endangered,5
830,Parrot aure,Canopy,320,0.41621805884534935,0.2755365671408512,0.4386490184359845,0.5370834555901035,1,0,Least Concern,2
831,Parrot azul,Floor,20571,0.16811812839929585,0.4945211251204079,0.03875693555418247,0.7372192235713048,0,0,Least Concern,2
832,Jaguar flor,Canopy,7501,0.47495096526374825,0.12169530672667228,0.49954833520467123,0.6273141370102625,1,0,Least Concern,2
833,Toucan mont,River,10021,0.05522252074302847,0.588093637605447,0.7647762421250892,0.4716987668912095,0,1,Vulnerable,3
834,Parrot aure,River,10351,0.9423834540022769,0.31607768384326407,0.26555759801241363,0.9597837864377148,1,1,Vulnerable,3
835,Parrot virid,River,17146,0.07482120519497304,0.6269684345287165,0.8067735696487673,0.6761573334534453,1,0,Least Concern,2
836,Jaguar azul,River,4065,0.43845671525057817,0.8083948823040229,0.2518067660508815,0.9077508002412379,1,0,Vulnerable,3
837,Sloth virid,Floor,13216,0.5298812610885262,0.6116464193899924,0.8237463879508005,0.7297705115736812,1,1,Vulnerable,3
838,Sloth flor,Canopy,7530,0.9853038322872855,0.29574756259502066,0.0852683416116774,0.7354635285976832,0,0,Vulnerable,3
839,Sloth aure,Floor,15779,0.16602182364286078,0.2557437015483004,0.8661837088690295,0.08001826975767934,1,0,Vulnerable,3
840,Morpho aure,Canopy,46623,0.11443151861235856,0.327420958733448,0.4991864509333305,0.35946462185394357,0,1,Least Concern,2
841,Sloth mont,Canopy,2249,0.008706147062543579,0.16462051323650484,0.296537589620262,0.8583694067196584,0,1,Least Concern,2
842,Toucan flor,Canopy,52314,0.1555714368693023,0.18117185085002008,0.26511325041514877,0.23260386214875595,0,0,Least Concern,2
843,Sloth mont,Floor,951,0.20727297906766762,0.7906911019001679,0.43201055893036266,0.11550586615646619,1,0,Vulnerable,3
844,Toucan mont,Canopy,33,0.6305809415830923,0.38473257650744497,0.999049498103645,0.32610605663879344,0,0,Critically Endangered,5
845,Morpho virid,Floor,461,0.2197067903914004,0.43599518057058584,0.22032739343758256,0.22043788489261396,0,0,Vulnerable,3
846,Jaguar virid,River,4192,0.02052081472932521,0.5940494655668112,0.10321664887899962,0.9252881947931552,0,0,Least Concern,2
847,Parrot aure,River,10031,0.8266183455024887,0.5896534951515476,0.5850351687186619,0.8679666420021311,0,0,Vulnerable,3
848,Morpho flor,Canopy,725,0.36559570100396677,0.06737687152192573,0.4885424664402571,0.4996832302829042,0,0,Least Concern,2
849,Parrot flor,Floor,66,0.35369668658073394,0.8315407863376656,0.5241962710633074,0.06134387448386802,1,1,Critically Endangered,5
850,Toucan virid,River,27670,0.30247902916792657,0.17732655322393942,0.6669354175572171,0.7145623460931563,1,1,Least Concern,2
851,Toucan mont,Floor,17265,0.9753732771464209,0.7230716360496688,0.2671440698706493,0.6234117313362646,0,1,Endangered,4
852,Parrot flor,Floor,16574,0.17011541730928148,0.7726709881281666,0.9106649953838885,0.9705546707284959,1,1,Vulnerable,3
853,Jaguar aure,Canopy,21588,0.8982380639532351,0.7148995340913137,0.43567206612229037,0.558953240270377,1,0,Endangered,4
854,Morpho aure,River,12050,0.776803332139888,0.5789776465541452,0.12908619514246178,0.3363937234029094,0,1,Vulnerable,3
855,Toucan azul,Canopy,1112,0.07647995549931308,0.01460899710888286,0.7422987567339443,0.5190216935785558,1,0,Vulnerable,3
856,Sloth flor,Canopy,5103,0.9867291015008487,0.3603754923631707,0.6431043526178503,0.9792632914045163,1,0,Endangered,4
857,Toucan flor,River,12852,0.27136596353901055,0.6048394293625812,0.3157434024840371,0.6963624325330305,0,1,Least Concern,2
858,Sloth aure,River,3299,0.09858292702241234,0.3874512959225387,0.6215187240340485,0.6719761379270511,0,1,Vulnerable,3
859,Sloth flor,Floor,11638,0.8293142341257594,0.8634798949128131,0.21986195636897687,0.24068158972588538,1,1,Critically Endangered,5
860,Toucan mont,River,258,0.7066755336776999,0.30880227534961535,0.44483935934052954,0.7436025175606177,0,0,Endangered,4
861,Toucan virid,Floor,3664,0.6172188058779008,0.29353479245866043,0.8994125221673253,0.7502718294717717,0,1,Endangered,4
862,Morpho virid,Floor,7975,0.15598086369893316,0.26599769309265797,0.13353423316074942,0.3172889837759053,0,1,Least Concern,2
863,Sloth virid,Floor,10009,0.4784961162559619,0.3327808689607955,0.386696449987462,0.4837138323907132,0,0,Least Concern,2
864,Morpho virid,River,8614,0.7805560268872138,0.5574049643141872,0.8211424247203473,0.29460333294045604,1,0,Critically Endangered,5
865,Sloth virid,Canopy,11975,0.30362393814384026,0.7070152942725908,0.9694908994061782,0.2587050703242867,0,0,Endangered,4
